"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2368194,"July 23, 2022",Ohio,Carroll,"Pickerington Rd",0,1,N/A
2368449,"July 23, 2022",Texas,Houston,"14300 Gulf Fwy",1,2,N/A
2368073,"July 23, 2022",Maryland,Baltimore,N/A,0,2,N/A
2368046,"July 23, 2022",Illinois,Chicago,"4700 block of S Michigan Ave",0,1,N/A
2366937,"July 22, 2022",Kentucky,Louisville,"1900 block of Goldsmith Ln",0,1,N/A
2367004,"July 22, 2022","West Virginia",Huntington,"Rotary Park Dr",0,2,N/A
2366947,"July 22, 2022",Kentucky,Louisville,"521 N 22nd St",1,2,N/A
2367423,"July 22, 2022",Pennsylvania,Philadelphia,"5800 block of Osceola St",0,1,N/A
2368914,"July 22, 2022",Maryland,Baltimore,N/A,0,1,N/A
2366386,"July 22, 2022",Illinois,Chicago,"2500 block of S Keeler Ave",0,3,N/A
2367375,"July 22, 2022",Ohio,Columbus,"4400 block of Sherwood Forest N",1,1,N/A
2366925,"July 22, 2022",Florida,Okeechobee,"3400 block of Dewberry Gardens",0,1,N/A
2366044,"July 21, 2022",Kentucky,Louisville,"1700 block of Wilson Ave",0,2,N/A
2366833,"July 21, 2022","South Carolina",Santee,"1604 Bass Dr",0,1,N/A
2366008,"July 21, 2022",Illinois,Chicago,"7200 block of S Union Ave",0,1,N/A
2365981,"July 21, 2022",Virginia,Norfolk,"9601 4th View St",0,2,N/A
2366061,"July 21, 2022","New York",Rochester,"Bauman St and Laser St",1,2,N/A
2369525,"July 21, 2022",Pennsylvania,Philadelphia,"21St St and Diamond St",0,1,N/A
2369500,"July 21, 2022",Pennsylvania,Philadelphia,"1600 block of Allison St",0,1,N/A
2365795,"July 21, 2022",Florida,Orlando,"831 Sky Lake Cir",0,1,N/A
2370990,"July 21, 2022",Florida,"Winter Haven","Lemon St and Dundee Rd",0,1,N/A
2365620,"July 21, 2022","District of Columbia",Washington,"600 block of 46th Pl",0,2,N/A
2366380,"July 21, 2022",Illinois,Chicago,"7100 block of S Bennett Ave",0,1,N/A
2367137,"July 21, 2022",Louisiana,"New Orleans","Elizardi Blvd and Lawrence St",0,1,N/A
2366733,"July 21, 2022",Tennessee,Memphis,"2260 Elvis Presley Blvd",0,1,N/A
2367016,"July 21, 2022","New Jersey",Newark,"30 block of Kent Pl",0,3,N/A
2365151,"July 20, 2022",Wisconsin,Milwaukee,"2238 N 33rd St",0,1,N/A
2366152,"July 20, 2022",Wisconsin,Milwaukee,"3300 block of W North Ave",0,1,N/A
2366114,"July 20, 2022",California,"National City","E 16th St and Euclid Ave",0,1,N/A
2364882,"July 20, 2022",Texas,"San Antonio","600 block of Carolina St",0,3,N/A
2365867,"July 20, 2022",Missouri,"Saint Louis","N Sarah St and Maffitt Ave",0,1,N/A
2366577,"July 20, 2022",Missouri,Elsberry,"269 Goodwood Farms Dr",0,1,N/A
2364865,"July 20, 2022",Georgia,Savannah,"Pennsylvania St and Capital St",0,1,N/A
2365737,"July 20, 2022",Florida,Miami,"2500 block of NW 58th St",0,1,N/A
2365640,"July 20, 2022",Pennsylvania,Philadelphia,"3200 block of Emerald St",0,2,N/A
2365583,"July 20, 2022",Illinois,Chicago,"800 block of W 59th St",0,1,N/A
2365477,"July 20, 2022",Alabama,Montgomery,"2200 block of Upper Wetumpka Rd",0,1,N/A
2363912,"July 19, 2022","District of Columbia",Washington,"2nd St NE and T St NE",0,1,N/A
2365014,"July 19, 2022",California,Chico,"W Sacramento Ave and Columbus Ave",0,1,N/A
2364936,"July 19, 2022",Massachusetts,Pittsfield,"Pleasant St",0,1,N/A
2364090,"July 19, 2022",Colorado,Aurora,"E Colfax Ave and Peoria St",0,1,N/A
2363589,"July 19, 2022",Nebraska,Lincoln,"2835 T St",0,4,N/A
2364876,"July 19, 2022","South Carolina",Beaufort,"381 Broad River Dr",0,1,N/A
2364848,"July 19, 2022",Georgia,Decatur,"3800 block of Waldrop Hills Dr",0,2,N/A
2364733,"July 19, 2022",Oklahoma,"Oklahoma City","N Bryant Ave and NE 16th St",0,3,N/A
2363883,"July 19, 2022","New York","New York (Manhattan)","112 E 128th St",1,1,N/A
2364229,"July 19, 2022",California,Stockton,"Albany Dr and Astor Dr",1,1,N/A
2364442,"July 19, 2022",Delaware,Wilmington,"1100 block of Anchorage St",0,1,N/A
2365440,"July 19, 2022","North Carolina",Raleigh,"3700 block of Benson Dr",0,2,N/A
2364290,"July 19, 2022","North Carolina",Thomasville,"500 block of Jarrett St",0,1,N/A
2365004,"July 19, 2022",Kentucky,Louisville,"500 block of E Caldwell St",0,1,N/A
2363474,"July 18, 2022","New York",Dunkirk,"Bennett Rd",0,3,N/A
2362912,"July 18, 2022",Georgia,Atlanta,"440 Thomasvillle Blvd",0,5,N/A
2364058,"July 18, 2022",Wisconsin,Milwaukee,N/A,0,1,N/A
2364047,"July 18, 2022",Wisconsin,Milwaukee,"N 41st St and W Wright St",0,2,N/A
2363674,"July 18, 2022",Pennsylvania,Pittsburgh,"700 block of Mary St",0,1,N/A
2366498,"July 18, 2022",Hawaii,Honolulu,"2015 Kapiolani Blvd",0,1,N/A
2363565,"July 18, 2022",Illinois,Chicago,"3300 block of W Douglas Blvd",0,1,N/A
2363612,"July 18, 2022",Ohio,Cincinnati,"E 13th St and Clay St",0,1,N/A
2363509,"July 18, 2022",Maryland,"La Plata","300 block of Jennie Run Dr",0,1,N/A
2363550,"July 18, 2022",Illinois,Chicago,"1000 block of 73rd St",0,1,N/A
2363214,"July 18, 2022","New York",Rochester,"100 block of Rosewood Terrace",0,1,N/A
2363181,"July 18, 2022","South Carolina",Georgetown,"Savannah St",0,1,N/A
2363346,"July 18, 2022",Louisiana,"New Orleans","5700 block of Prince Ln",0,1,N/A
2364354,"July 18, 2022",Kentucky,Louisville,"S 24th St and W Madison St",0,2,N/A
2363056,"July 18, 2022",Virginia,Lovingston,"2100 block of Grape Lawn Dr",0,2,N/A
2363241,"July 17, 2022",California,Oceanside,"1300 N Pacific St",0,1,N/A
2362835,"July 17, 2022",Florida,Jacksonville,"1700 San Pablo Rd S",0,2,N/A
2363169,"July 17, 2022",Georgia,Atlanta,"342 James P Brawley Dr NW",0,1,N/A
2362141,"July 17, 2022","New York",Brooklyn,"265 Livonia Ave",0,4,N/A
2364146,"July 17, 2022",Nevada,"Las Vegas","W Cheyenne Ave and N Rancho Dr",0,1,N/A
2363089,"July 17, 2022",Virginia,Norfolk,"2800 block of Woodland Ave",0,2,N/A
2362762,"July 17, 2022",Nevada,"Las Vegas","2520 Perryville Ave",2,2,N/A
2362984,"July 17, 2022",California,Fresno,"Knoll Dr and Princeton Ave",0,1,N/A
2362945,"July 17, 2022",California,"Los Angeles","65th St and Figueroa St",0,1,N/A
2361854,"July 17, 2022","New Jersey",Paterson,"21st Ave and Spring St",0,1,N/A
2362011,"July 17, 2022",Indiana,Greenwood,"1251 US Hwy 31 N",4,2,N/A
2361799,"July 17, 2022",Minnesota,Minneapolis,"215 65th Ave N",0,1,N/A
2361760,"July 17, 2022",Wisconsin,Milwaukee,"N 77th St and W Mill Rd",0,1,N/A
2365673,"July 17, 2022","New Mexico","Silver City","N Texas St and W Broadway St",0,1,N/A
2362215,"July 17, 2022",Indiana,"Beech Grove","1100 S 9th Ave",1,3,N/A
2362257,"July 17, 2022","New York",Bronx,"Southern Blvd and Jennings St",0,2,N/A
2363431,"July 17, 2022",Louisiana,"New Orleans","12900 block of Chef Menteur Hwy",0,1,N/A
2362282,"July 17, 2022","New Jersey",Newark,"751 Broadway",0,4,N/A
2362562,"July 17, 2022",Washington,Vancouver,"E 11th St and E McLoughlin Blvd",2,2,N/A
2362333,"July 17, 2022",Virginia,Portsmouth,"3600 block of Tejo Ln",0,1,N/A
2362294,"July 16, 2022","New York",Bronx,"Lyman Pl and E 169th St",0,1,N/A
2361369,"July 16, 2022",Illinois,Chicago,"1300 block of N Homan",0,1,N/A
2362164,"July 16, 2022",Georgia,"Stone Mountain","1075 N Hairston Rd",0,1,N/A
2362037,"July 16, 2022",Pennsylvania,Philadelphia,"1800 block of Harrison St",0,1,N/A
2361087,"July 16, 2022",Illinois,Peoria,"N Central Ave and E Republic St",1,2,N/A
2363956,"July 16, 2022",Pennsylvania,Philadelphia,"1800 block of Harrison st",0,1,N/A
2361028,"July 16, 2022",Michigan,Detroit,"Lauder St and Belton St",0,1,N/A
2361021,"July 16, 2022",Michigan,Detroit,N/A,0,1,N/A
2361753,"July 16, 2022",Ohio,Cincinnati,"3700 block of Reading Rd",0,1,N/A
2362746,"July 16, 2022",Maryland,Severn,"Marlton Ct",0,1,N/A
2362039,"July 16, 2022",Texas,Dallas,"7501 Chesterfield Dr",1,1,N/A
2361557,"July 16, 2022",California,"San Diego","Pacific Hwy and Laurel St",0,1,N/A
2364406,"July 16, 2022",Alabama,Montgomery,"S Decatur St and Nicrosi St",0,1,N/A
2364401,"July 16, 2022",Alabama,Montgomery,"600 block of Keystone St",0,1,N/A
2362401,"July 16, 2022","North Carolina",Lumberton,"9000 block of NC-211",0,2,N/A
2361462,"July 16, 2022",Mississippi,Mccomb,"Delaware Ave",1,2,N/A
2360718,"July 15, 2022",Alabama,Odenville,"Love Joy Ter",0,1,N/A
2360625,"July 15, 2022",Illinois,Chicago,"6500 block of S Ingleside Ave",0,1,N/A
2360473,"July 15, 2022","South Carolina",Florence,N/A,0,1,N/A
2361009,"July 15, 2022",Alabama,Birmingham,"2521 15th St",0,1,N/A
2361005,"July 15, 2022",Wisconsin,Milwaukee,"N 73rd St and W Stark St",0,1,N/A
2361405,"July 15, 2022",Maryland,Baltimore,"1700 block of Argonne Dr",2,1,N/A
2360688,"July 15, 2022","New York","Corona (Queens)","109-17 205th Pl",0,1,N/A
2360086,"July 15, 2022",Illinois,Chicago,"1100 block of E Bowen Ave",0,1,N/A
2360796,"July 15, 2022","New Jersey",Newark,"297 S 9th St",0,1,N/A
2360775,"July 15, 2022",Alabama,"Birmingham (Ensley)","1600 block of Ave Y",0,1,N/A
2360753,"July 15, 2022",Georgia,Savannah,"500 block of Kline St",0,1,N/A
2359798,"July 14, 2022",Tennessee,Nashville,"1500 block of Charlotte Ave",0,2,N/A
2359634,"July 14, 2022",Virginia,Hampton,"1300 block of Peabody Dr",0,1,N/A
2360529,"July 14, 2022",Kentucky,Louisville,"1000 block of Magazine St",0,1,N/A
2359191,"July 14, 2022",Texas,Dallas,"12100 block of Audelia Rd",2,1,N/A
2360461,"July 14, 2022","North Carolina",Lumberton,"State Rd 2235 and NC-41",0,1,N/A
2360456,"July 14, 2022",Pennsylvania,Philadelphia,"6500 block of Elmwood Ave",0,1,N/A
2359672,"July 14, 2022",Illinois,Decatur,"William St",0,1,N/A
2359229,"July 14, 2022",Pennsylvania,Philadelphia,"1901 Spring Garden St",0,4,N/A
2359919,"July 13, 2022","New Jersey",Linden,"701 McCandless St",0,2,N/A
2358798,"July 13, 2022","New York","Central Islip","Oakland Ave and Evergreen Ave",0,1,N/A
2358689,"July 13, 2022",Illinois,Chicago,"2700 block of W Potomac Ave",0,2,N/A
2358428,"July 13, 2022",Kentucky,Louisville,"5000 block of Rural Way",0,2,N/A
2359158,"July 13, 2022",Washington,Lynnwood,"3500 block of 164th St SW",0,2,N/A
2359210,"July 13, 2022",Texas,Austin,"6700 block of Sandshof Cir",0,1,N/A
2359105,"July 13, 2022",Florida,"West Palm Beach","32nd St and Greenwood Ave",1,1,N/A
2359000,"July 13, 2022",Louisiana,Shreveport,"Hardy St and Jewella Ave",0,1,N/A
2357813,"July 12, 2022",Texas,"San Antonio","2600 block of Westward Dr",0,2,N/A
2357682,"July 12, 2022",Texas,"Fort Worth","3801 Sycamore School Rd",0,1,N/A
2358646,"July 12, 2022",Missouri,"Saint Louis","Bessie Ave and Shreve Ave",0,1,N/A
2358634,"July 12, 2022",Missouri,"Kansas City","1300 block of E 82nd Terr",0,3,N/A
2357436,"July 12, 2022",Colorado,"Colorado Springs","4400 block of Anjelina Cir S",0,1,N/A
2358340,"July 12, 2022",Illinois,Chicago,"1500 block of N Leamington Ave",0,2,N/A
2358280,"July 12, 2022",Alabama,"Birmingham (Ensley)","2100 block of Ave J",0,2,N/A
2359059,"July 12, 2022",Mississippi,Jackson,"Bienville Dr",0,2,N/A
2358237,"July 12, 2022",Arkansas,"Little Rock","Laver Cir",0,2,N/A
2358189,"July 12, 2022","South Carolina",Timmonsville,"N Warren St",0,2,N/A
2358053,"July 11, 2022",Mississippi,Jackson,"Fairway St and Suncrest Dr",0,4,N/A
2357202,"July 11, 2022","New York",Bronx,"Park Ave and E 163rd St",0,2,N/A
2356773,"July 11, 2022",Illinois,Chicago,"9400 block of S Lafayette Ave",0,2,N/A
2356602,"July 11, 2022",Tennessee,Murfreesboro,"Baker Rd",0,1,N/A
2356721,"July 11, 2022",Illinois,Chicago,"100 block of W Cullerton St",0,1,N/A
2356345,"July 11, 2022",Maryland,Baltimore,"400 block of S Bentalou St",0,1,N/A
2358096,"July 11, 2022",Indiana,"New Castle","2306 Spring St",0,2,N/A
2357441,"July 11, 2022",Pennsylvania,Pittsburgh,"Lorenz Ave",0,1,N/A
2357402,"July 11, 2022",Pennsylvania,Philadelphia,"1800 block of E Pike St",0,1,N/A
2356362,"July 11, 2022",Texas,Houston,"6800 block of Feather Creek Dr",0,2,N/A
2356317,"July 11, 2022",Pennsylvania,Philadelphia,"N 6th St and West Erie Ave",0,2,N/A
2402618,"July 11, 2022","South Carolina",Orangeburg,"Bleakley St",0,1,N/A
2356220,"July 11, 2022",Indiana,Indianapolis,"E 40th St and Ruckle St",0,1,N/A
2356192,"July 10, 2022",Ohio,Toledo,"Franklin Ave and Prescott St",0,1,N/A
2355722,"July 10, 2022",Pennsylvania,Philadelphia,"3100 block of N Broad St",0,1,N/A
2356416,"July 10, 2022",Florida,"Lake City","NE Fairview St",0,1,N/A
2355515,"July 10, 2022",Kansas,Emporia,"1400 block of Rd M",0,1,N/A
2356082,"July 10, 2022",Pennsylvania,Easton,"Northampton St and S 2nd St",0,1,N/A
2355469,"July 10, 2022",Illinois,Chicago,"3000 block of W Lexington St",0,1,N/A
2356209,"July 10, 2022",Washington,Seattle,"11300 block of Lake City Way NE",0,1,N/A
2383547,"July 10, 2022",Utah,Sandy,N/A,0,1,N/A
2355696,"July 9, 2022","New York",Rochester,"Bay St and Frances St",0,2,N/A
2355711,"July 9, 2022",Pennsylvania,Philadelphia,"3900 block of L St",0,1,N/A
2355763,"July 9, 2022",Florida,"Fort Pierce","N 45th St and Juanita Ave",0,1,N/A
2354869,"July 9, 2022",Pennsylvania,Philadelphia,"5800 block of Spruce St",0,1,N/A
2355286,"July 9, 2022",Ohio,Toledo,"3800 block of N Lockwood St",1,1,N/A
2355962,"July 9, 2022",Alabama,"Jacksons Gap","Manoy Dr",0,4,N/A
2356114,"July 9, 2022",Utah,"Clearfield (Clinton)","2300 N 1300 W",0,2,N/A
2354815,"July 8, 2022",Washington,Kennewick,"402 10th Ave",0,1,N/A
2354279,"July 8, 2022",Texas,Temple,"S Henderson St and E Ave H",0,1,N/A
2355434,"July 8, 2022",Illinois,Kankakee,"300 block of N Hammes Ave",0,3,N/A
2354045,"July 8, 2022",Colorado,Aurora,"E Colfax Ave and Beeler St",0,2,N/A
2354845,"July 8, 2022","North Carolina",Concord,"3699 Patriots Pointe Dr",0,1,N/A
2354901,"July 8, 2022","North Carolina",Rutherfordton,"Miller Rd",0,2,N/A
2354774,"July 8, 2022",Louisiana,Shreveport,"9041 Mansfield Rd",0,1,N/A
2354742,"July 8, 2022",Alabama,Tuskegee,"200 block of Yancey Cir",0,2,N/A
2353584,"July 7, 2022",Pennsylvania,Lansdale,"W Hancock St and S Broad St",0,3,N/A
2352994,"July 7, 2022",Pennsylvania,Philadelphia,"N 6th St and W Somerset St",0,2,N/A
2353434,"July 7, 2022",Illinois,Chicago,"8800 block of S Burley Ave",0,1,N/A
2352959,"July 7, 2022",Pennsylvania,Philadelphia,"Kensington Ave and E Orleans St",0,2,N/A
2353574,"July 7, 2022",Maryland,Baltimore,"2400 block of E Monument St",0,2,N/A
2353086,"July 7, 2022",Maryland,Severn,"8100 block of Meade Village Rd",0,1,N/A
2353625,"July 7, 2022","New York",Syracuse,"14 Schoeneck Ct",0,1,N/A
2352722,"July 7, 2022",Illinois,Chicago,"6400 block of S Vernon Ave",0,1,N/A
2352424,"July 6, 2022",Indiana,Indianapolis,"4400 block of N Vinewood Ave",0,1,N/A
2352111,"July 6, 2022",Illinois,Chicago,"6600 block of S Ellis Ave",0,1,N/A
2352651,"July 6, 2022",Minnesota,"Saint Paul","1080 Maryland Ave",0,1,N/A
2353368,"July 6, 2022",Massachusetts,Boston,"East St",0,1,N/A
2353344,"July 6, 2022",Missouri,"Saint Louis","1400 block of Rutger St",0,1,N/A
2353288,"July 6, 2022",Georgia,Atlanta,"Rockbridge Rd",0,2,N/A
2351935,"July 6, 2022",Florida,Molino,"Chaudron Rd",0,1,N/A
2352367,"July 6, 2022","New York",Amityville,"13 Cahill St",0,1,N/A
2353166,"July 6, 2022",Texas,Pflugerville,"TX-130 and Rowe Ln",1,1,N/A
2353152,"July 6, 2022","New York","Corona (Queens)","143rd St and Linden Blvd",0,1,N/A
2352362,"July 6, 2022","New York",Brooklyn,"24 Mother Gaston Blvd",0,2,N/A
2354877,"July 6, 2022",Pennsylvania,Philadelphia,"3800 block of Brown St",0,1,N/A
2353796,"July 6, 2022","South Carolina","Myrtle Beach","Spring Creek Dr",0,1,N/A
2354787,"July 6, 2022",Mississippi,Jackson,"Prentiss St",0,1,N/A
2352125,"July 6, 2022",Texas,Waco,"100 block of Lyndon Cir",0,1,N/A
2352349,"July 6, 2022",Minnesota,"Saint Cloud","Sixth Ave S and 11th St S",0,4,N/A
2351226,"July 5, 2022",Ohio,Cleveland,"E 78th St and Spafford Rd",0,1,N/A
2351158,"July 5, 2022",Minnesota,Minneapolis,"3900 block of S 5th Ave",0,2,N/A
2351816,"July 5, 2022",Michigan,Flint,"3600 block of Aurora Ct",1,1,N/A
2352044,"July 5, 2022",Georgia,Atlanta,"2380 block of Metropolitan Pkwy",0,1,N/A
2351011,"July 5, 2022",Minnesota,Minneapolis,"10 E 18th St",1,1,N/A
2349971,"July 5, 2022",Texas,Houston,"5500 block of Gaston",0,1,N/A
2350116,"July 5, 2022",Illinois,Chicago,"5100 block of W Jackson Blvd",0,2,N/A
2351885,"July 5, 2022",Texas,Brownwood,"2200 block of Belle Plain St",0,1,N/A
2350192,"July 5, 2022",California,"Long Beach","800 block of Rose Ave",0,1,N/A
2350079,"July 5, 2022",Arizona,Tucson,"E 22nd St and S Prudence Rd",0,1,N/A
2352691,"July 5, 2022",Nebraska,Omaha,N/A,0,1,N/A
2351482,"July 5, 2022",Illinois,Chicago,"2308 W 23rd St",0,1,N/A
2351478,"July 5, 2022",Illinois,Chicago,"N Campbell Ave and W Thorndale Ave",0,1,N/A
2351458,"July 5, 2022",Texas,Katy,"Dunbrook Park Ln",0,1,N/A
2350843,"July 5, 2022",Louisiana,"New Orleans","900 block of Canal St",1,1,N/A
2351333,"July 5, 2022",Indiana,Muncie,"2700 block of S Hackley St",0,1,N/A
2350619,"July 5, 2022",Maryland,Baltimore,"1200 block of Division St",0,1,N/A
2349879,"July 5, 2022","New Mexico",Albuquerque,"9010 Alexis Ave SW",1,2,N/A
2351278,"July 5, 2022",Indiana,Indianapolis,"800 block of Eugene St",0,1,N/A
2352535,"July 4, 2022",Indiana,"Fort Wayne","S Hanna St and Colerick St",0,2,N/A
2348809,"July 4, 2022",Illinois,Peoria,"NE Washington St and Green St",1,1,N/A
2350786,"July 4, 2022",Tennessee,Nashville,"4000 block of Burrus St",0,1,N/A
2348178,"July 4, 2022",Wisconsin,Milwaukee,"10407 W Daphne St",0,1,N/A
2349322,"July 4, 2022",Ohio,Toledo,"5569 Ryewyck Ct",0,2,N/A
2349967,"July 4, 2022",Illinois,Alton,"800 block of Oakwood Estates",0,2,N/A
2350033,"July 4, 2022",Minnesota,Minneapolis,"724 Sibley St NE",0,7,N/A
2353242,"July 4, 2022",Indiana,Evansville,"600 block of Sweetser Ave",0,1,N/A
2350838,"July 4, 2022",California,"San Francisco","Underwood Ave and Ingalls St",0,1,N/A
2348384,"July 4, 2022",Illinois,"Highland Park","Central Ave and 2nd St",8,29,N/A
2350086,"July 4, 2022",Illinois,Chicago,"1420 N Leamington Ave",0,2,N/A
2350336,"July 4, 2022",California,Bakersfield,"MLK Jr Blvd and E 10th St",1,2,N/A
2348763,"July 4, 2022",Georgia,Macon,"4200 block of Robinson Cir",0,1,N/A
2350123,"July 4, 2022",Wisconsin,Milwaukee,"1300 block of W Chambers St",0,1,N/A
2348750,"July 4, 2022",Missouri,"Kansas City","E 13th St and Grand Blvd",0,4,N/A
2350022,"July 4, 2022","North Carolina",Laurinburg,N/A,0,1,N/A
2348927,"July 4, 2022",Texas,"Corpus Christi","I-37 and Corn Products Rd",0,1,N/A
2348204,"July 4, 2022",Illinois,Chicago,"6500 block of S Martin Luther King Dr",0,5,N/A
2349665,"July 4, 2022",Louisiana,Springhill,LA-157,0,2,N/A
2349639,"July 4, 2022",Virginia,"Newport News","24th St and Wickham Ave",0,2,N/A
2347915,"July 3, 2022",California,"Long Beach","1400 Magnolia Ave",0,1,N/A
2354522,"July 3, 2022",Illinois,Rockford,"400 block of S Henriette Ave",0,1,N/A
2348016,"July 3, 2022",Virginia,Alexandria,"3600 block of Buckman Rd",0,1,N/A
2348131,"July 3, 2022",Massachusetts,Boston,"50 Woodbole Ave",0,1,N/A
2347543,"July 3, 2022",Georgia,Savannah,"600 block of Barnard St",0,2,N/A
2347851,"July 3, 2022",Texas,"San Antonio","36th St and Castroville Rd",0,1,N/A
2348399,"July 3, 2022",Pennsylvania,Philadelphia,"2400 block of N Natrona St",0,1,N/A
2348497,"July 3, 2022",Florida,Apopka,"300 block of Ella J Gilmore St",0,2,N/A
2347450,"July 3, 2022",Illinois,Chicago,"3700 block of S Langley Ave",0,2,N/A
2348349,"July 3, 2022",Illinois,Chicago,"4200 block of S Grenshaw St",0,1,N/A
2348128,"July 3, 2022",Louisiana,Shreveport,"800 block of Pine St",0,1,N/A
2348056,"July 3, 2022",Wisconsin,Milwaukee,"N 38th St and W Garfield Ave",0,1,N/A
2346990,"July 2, 2022",Wisconsin,Milwaukee,"2450 N 36th St",0,1,N/A
2347100,"July 2, 2022","New York",Bronx,"Hughes Ave and E 180th St",0,1,N/A
2347509,"July 2, 2022",Georgia,Lagrange,"W Point St and Sirrine St",0,1,N/A
2347221,"July 2, 2022",California,Modesto,"900 block of Inez Dr",0,1,N/A
2347369,"July 2, 2022",Virginia,Richmond,"6641 Ironbridge Pkwy",1,1,N/A
2347272,"July 2, 2022",Kentucky,Louisville,"S Jackson St and Roselane Ct",1,1,N/A
2346615,"July 2, 2022",Massachusetts,Boston,"161 Wood Ave",0,1,N/A
2347723,"July 2, 2022",Michigan,Kalamazoo,"2000 block of Inverness Ln",0,1,N/A
2390130,"July 2, 2022",Florida,Kissimmee,"3232 John Young Pkwy",0,1,N/A
2346756,"July 2, 2022",Colorado,Denver,"600 block of E 49th Ave",0,3,N/A
2347391,"July 2, 2022",Iowa,"Cedar Rapids","1400 block of Third Ave SE",0,1,N/A
2348155,"July 2, 2022",Alabama,Montgomery,"3100 block of Patrick Rd",0,2,N/A
2347297,"July 2, 2022","North Carolina",Clinton,"506 Stetson St",0,6,N/A
2349614,"July 2, 2022","New Jersey",Newark,"700 block of S 17th St",0,1,N/A
2347295,"July 2, 2022",Alabama,Montgomery,N/A,0,1,N/A
2346007,"July 1, 2022",Connecticut,Hartford,"2 Barbour St",0,2,N/A
2347012,"July 1, 2022","North Carolina","Southern Pines","1200 block of W Connecticut Ave",0,1,N/A
2346000,"July 1, 2022",Oklahoma,Lawton,"4900 block of NW Ozmun Ave",0,2,N/A
2346870,"July 1, 2022",Florida,Tallahassee,"1100 block of Kissimmee St",0,1,N/A
2346620,"July 1, 2022",Maryland,Baltimore,"3600 block of Ravenwood Ave",0,1,N/A
2345559,"July 1, 2022",Illinois,Chicago,"5900 block of S La Salle St",0,1,N/A
2346483,"July 1, 2022",Washington,Seattle,"1200 block of S Cloverdale St",0,1,N/A
2345517,"July 1, 2022",Indiana,Indianapolis,"2900 block of E New York St",0,1,N/A
2346393,"July 1, 2022",Louisiana,Shreveport,"Willie Mays St and Legardy St",0,1,N/A
2347284,"July 1, 2022",Kentucky,Shepherdsville,"1707 Raymond Rd",0,1,N/A
2345159,"June 30, 2022","New York",Bronx,N/A,0,1,N/A
2346117,"June 30, 2022",Michigan,"Grand Rapids","400 block of Harlan Ave NE",0,1,N/A
2345039,"June 30, 2022",Texas,"San Antonio","200 block of W Gerald Ave",0,1,N/A
2344843,"June 30, 2022",Georgia,Atlanta,"Delevan St SW",0,1,N/A
2344770,"June 30, 2022",Michigan,Detroit,"23851 Fullerton Ave",1,2,N/A
2344815,"June 30, 2022",Tennessee,Memphis,"2568 Peres Ave",0,3,N/A
2345715,"June 30, 2022",Texas,Houston,"15250 Gray Ridge Dr",0,1,N/A
2345673,"June 30, 2022",Texas,"Fort Worth","9500 block of South Fwy",0,1,N/A
2344954,"June 30, 2022","New Jersey",Newark,"291 Clinton Pl",0,9,N/A
2345098,"June 30, 2022",Illinois,Chicago,"600 block of E 40th St",1,1,N/A
2345422,"June 30, 2022",Kentucky,Lexington,"3000 block of Bold Bidder Dr",0,1,N/A
2344134,"June 29, 2022",Virginia,Portsmouth,"5100 block of George Washington Hwy",0,2,N/A
2344406,"June 29, 2022",Alabama,Birmingham,"4500 block of 8th Ter N",0,1,N/A
2344927,"June 29, 2022",Virginia,Lynchburg,"2200 block of Poplar St",0,1,N/A
2344434,"June 29, 2022","West Virginia",Tornado,"Smith Creek Rd",0,1,N/A
2344017,"June 29, 2022","New Jersey","Jersey City","Bayview Ave and Martin Luther King Dr",0,2,N/A
2344394,"June 29, 2022",Wisconsin,Madison,"2901 Dryden Dr",0,2,N/A
2343774,"June 29, 2022",Illinois,Chicago,"1500 block of S Fairfield Ave",0,1,N/A
2344647,"June 29, 2022",Indiana,Indianapolis,"3100 block of Manor Ct",0,1,N/A
2344585,"June 29, 2022",Iowa,Waterloo,"800 block of Grant Ave",0,1,N/A
2344314,"June 29, 2022",Illinois,Chicago,"525 W 117th St",0,1,N/A
2344502,"June 29, 2022",Washington,Spokane,"5701 N Assembly St",0,2,N/A
2343710,"June 29, 2022",Louisiana,Kenner,"1600 block of Newport Pl",0,1,N/A
2345381,"June 29, 2022","North Carolina",Hickory,"6th Ave SW",0,1,N/A
2344359,"June 29, 2022",Virginia,Richmond,"4100 block of North Ave",0,1,N/A
2344282,"June 28, 2022",Louisiana,Eunice,"Jelks St and Ulysses St",0,1,N/A
2345833,"June 28, 2022",Tennessee,Dyersburg,"Curry St",0,2,N/A
2342955,"June 28, 2022",Maryland,Baltimore,"Fremont Ave",0,2,N/A
2344003,"June 28, 2022",Tennessee,Ripley,"151 Spivey St",1,3,N/A
2343149,"June 28, 2022","New York",Bronx,"1405 Walton Ave",0,1,N/A
2343838,"June 28, 2022","New York",Brooklyn,"272 Wyckoff St",0,1,N/A
2344776,"June 28, 2022",California,"Union City","Whipple Rd and A St",0,2,N/A
2344489,"June 28, 2022",Kansas,Lawrence,"2400 block of Louisiana St",0,1,N/A
2343434,"June 28, 2022",Louisiana,"Baton Rouge","N Harco Dr and S Choctaw Dr",0,1,N/A
2343378,"June 28, 2022",Mississippi,Laurel,"1200 block of N 4th Ave",0,1,N/A
2342817,"June 28, 2022",Michigan,Detroit,"9200 block of Minock St",1,1,N/A
2342930,"June 28, 2022",Virginia,Petersburg,"400 block of Graham Rd",0,1,N/A
